image,caption,object,syntax
2947452329_08f2d2a467.jpg,Soccer player in blue is wiping his mouth with his shirt .,"man, shirt, stadium, field","POS: [('Soccer', 'NOUN'), ('player', 'NOUN'), ('in', 'ADP'), ('blue', 'PROPN'), ('is', 'AUX'), ('wiping', 'VERB'), ('his', 'PRON'), ('mouth', 'NOUN'), ('with', 'ADP'), ('his', 'PRON'), ('shirt', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2947452329_08f2d2a467.jpg,Soccer player wipes face with blue jersey .,"man, shirt, stadium, field","POS: [('Soccer', 'NOUN'), ('player', 'NOUN'), ('wipes', 'VERB'), ('face', 'NOUN'), ('with', 'ADP'), ('blue', 'PROPN'), ('jersey', 'PROPN'), ('.', 'PUNCT')], Entities: []"
2949014128_0d96196261.jpg,A boy holding a ball falls down in front of another boy who has his arms reaching out while an older man in a green shirt smiles and watches .,"boy, ball, front, boy, arms, man, shirt, watches","POS: [('A', 'DET'), ('boy', 'NOUN'), ('holding', 'VERB'), ('a', 'DET'), ('ball', 'NOUN'), ('falls', 'VERB'), ('down', 'ADP'), ('in', 'ADP'), ('front', 'NOUN'), ('of', 'ADP'), ('another', 'DET'), ('boy', 'NOUN'), ('who', 'PRON'), ('has', 'VERB'), ('his', 'PRON'), ('arms', 'NOUN'), ('reaching', 'VERB'), ('out', 'ADP'), ('while', 'SCONJ'), ('an', 'DET'), ('older', 'ADJ'), ('man', 'NOUN'), ('in', 'ADP'), ('a', 'DET'), ('green', 'ADJ'), ('shirt', 'NOUN'), ('smiles', 'VERB'), ('and', 'CCONJ'), ('watches', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2949014128_0d96196261.jpg,A soccer player just caught the ball in front of the goal,"boy, ball, front, boy, arms, man, shirt, watches","POS: [('A', 'DET'), ('soccer', 'NOUN'), ('player', 'NOUN'), ('just', 'ADV'), ('caught', 'VERB'), ('the', 'DET'), ('ball', 'NOUN'), ('in', 'ADP'), ('front', 'NOUN'), ('of', 'ADP'), ('the', 'DET'), ('goal', 'NOUN')], Entities: []"
2949014128_0d96196261.jpg,Boys playing ball on grass while man in green shirt watches,"boy, ball, front, boy, arms, man, shirt, watches","POS: [('Boys', 'NOUN'), ('playing', 'VERB'), ('ball', 'NOUN'), ('on', 'ADP'), ('grass', 'NOUN'), ('while', 'SCONJ'), ('man', 'NOUN'), ('in', 'ADP'), ('green', 'ADJ'), ('shirt', 'NOUN'), ('watches', 'VERB')], Entities: []"
2949014128_0d96196261.jpg,Three men laugh as one falls to the ground holding a white ball .,"boy, ball, front, boy, arms, man, shirt, watches","POS: [('Three', 'NUM'), ('men', 'NOUN'), ('laugh', 'VERB'), ('as', 'ADP'), ('one', 'NUM'), ('falls', 'VERB'), ('to', 'ADP'), ('the', 'DET'), ('ground', 'NOUN'), ('holding', 'VERB'), ('a', 'DET'), ('white', 'ADJ'), ('ball', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2949014128_0d96196261.jpg,Two adolescents play football in a residential yard while an older man watches .,"boy, ball, front, boy, arms, man, shirt, watches","POS: [('Two', 'NUM'), ('adolescents', 'NOUN'), ('play', 'VERB'), ('football', 'NOUN'), ('in', 'ADP'), ('a', 'DET'), ('residential', 'ADJ'), ('yard', 'NOUN'), ('while', 'SCONJ'), ('an', 'DET'), ('older', 'ADJ'), ('man', 'NOUN'), ('watches', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2949337912_beba55698b.jpg,A man surfing on a big green wave .,"man, wave","POS: [('A', 'DET'), ('man', 'NOUN'), ('surfing', 'VERB'), ('on', 'ADP'), ('a', 'DET'), ('big', 'ADJ'), ('green', 'ADJ'), ('wave', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2949337912_beba55698b.jpg,A person is surfing a big wave .,"man, wave","POS: [('A', 'DET'), ('person', 'NOUN'), ('is', 'AUX'), ('surfing', 'VERB'), ('a', 'DET'), ('big', 'ADJ'), ('wave', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2949337912_beba55698b.jpg,A surfer is riding on a breaking wave .,"man, wave","POS: [('A', 'DET'), ('surfer', 'NOUN'), ('is', 'AUX'), ('riding', 'VERB'), ('on', 'ADP'), ('a', 'DET'), ('breaking', 'VERB'), ('wave', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2949337912_beba55698b.jpg,A surfer rides a green wave .,"man, wave","POS: [('A', 'DET'), ('surfer', 'NOUN'), ('rides', 'VERB'), ('a', 'DET'), ('green', 'ADJ'), ('wave', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2949337912_beba55698b.jpg,A surfer rides out the green and white waves .,"man, wave","POS: [('A', 'DET'), ('surfer', 'NOUN'), ('rides', 'VERB'), ('out', 'ADP'), ('the', 'DET'), ('green', 'ADJ'), ('and', 'CCONJ'), ('white', 'ADJ'), ('waves', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2949353587_64c54e9589.jpg,A brown dog is chewing on a white rug whilst standing on a red carpet next to a checkered floor .,"dog, rug, carpet, floor","POS: [('A', 'DET'), ('brown', 'ADJ'), ('dog', 'NOUN'), ('is', 'AUX'), ('chewing', 'VERB'), ('on', 'ADP'), ('a', 'DET'), ('white', 'ADJ'), ('rug', 'NOUN'), ('whilst', 'SCONJ'), ('standing', 'VERB'), ('on', 'ADP'), ('a', 'DET'), ('red', 'ADJ'), ('carpet', 'NOUN'), ('next', 'ADV'), ('to', 'ADP'), ('a', 'DET'), ('checkered', 'ADJ'), ('floor', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2949353587_64c54e9589.jpg,A brown dog is playing with a white fluffy stuffed animal .,"dog, rug, carpet, floor","POS: [('A', 'DET'), ('brown', 'ADJ'), ('dog', 'NOUN'), ('is', 'AUX'), ('playing', 'VERB'), ('with', 'ADP'), ('a', 'DET'), ('white', 'ADJ'), ('fluffy', 'NOUN'), ('stuffed', 'VERB'), ('animal', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2949353587_64c54e9589.jpg,A brown dog with a white covering in its mouth,"dog, rug, carpet, floor","POS: [('A', 'DET'), ('brown', 'ADJ'), ('dog', 'NOUN'), ('with', 'ADP'), ('a', 'DET'), ('white', 'ADJ'), ('covering', 'NOUN'), ('in', 'ADP'), ('its', 'PRON'), ('mouth', 'NOUN')], Entities: []"
2949353587_64c54e9589.jpg,A dark brown dog chews on something white and fluffy .,"dog, rug, carpet, floor","POS: [('A', 'DET'), ('dark', 'ADJ'), ('brown', 'ADJ'), ('dog', 'NOUN'), ('chews', 'NOUN'), ('on', 'ADP'), ('something', 'PRON'), ('white', 'ADJ'), ('and', 'CCONJ'), ('fluffy', 'ADJ'), ('.', 'PUNCT')], Entities: []"
2949353587_64c54e9589.jpg,A dog tugs on a piece of fabric .,"dog, rug, carpet, floor","POS: [('A', 'DET'), ('dog', 'NOUN'), ('tugs', 'NOUN'), ('on', 'ADP'), ('a', 'DET'), ('piece', 'NOUN'), ('of', 'ADP'), ('fabric', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2949497756_be8e58e6bd.jpg,Three brown dogs on the patchy grass .,"dogs, grass","POS: [('Three', 'NUM'), ('brown', 'ADJ'), ('dogs', 'NOUN'), ('on', 'ADP'), ('the', 'DET'), ('patchy', 'ADJ'), ('grass', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2949497756_be8e58e6bd.jpg,"Three tan dogs are outside , one licks the other 's nose .","dogs, grass","POS: [('Three', 'NUM'), ('tan', 'ADJ'), ('dogs', 'NOUN'), ('are', 'AUX'), ('outside', 'ADJ'), (',', 'PUNCT'), ('one', 'NUM'), ('licks', 'VERB'), ('the', 'DET'), ('other', 'ADJ'), (""'s"", 'PART'), ('nose', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2949497756_be8e58e6bd.jpg,Two dogs are nose to nose while a third dog stands next to them .,"dogs, grass","POS: [('Two', 'NUM'), ('dogs', 'NOUN'), ('are', 'AUX'), ('nose', 'NOUN'), ('to', 'ADP'), ('nose', 'NOUN'), ('while', 'SCONJ'), ('a', 'DET'), ('third', 'ADJ'), ('dog', 'NOUN'), ('stands', 'VERB'), ('next', 'ADV'), ('to', 'ADP'), ('them', 'PRON'), ('.', 'PUNCT')], Entities: []"
2949497756_be8e58e6bd.jpg,Two dogs touching noses near another dog .,"dogs, grass","POS: [('Two', 'NUM'), ('dogs', 'NOUN'), ('touching', 'VERB'), ('noses', 'NOUN'), ('near', 'ADP'), ('another', 'DET'), ('dog', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2949497756_be8e58e6bd.jpg,Two tan dogs smell each others faces .,"dogs, grass","POS: [('Two', 'NUM'), ('tan', 'ADJ'), ('dogs', 'NOUN'), ('smell', 'VERB'), ('each', 'DET'), ('others', 'NOUN'), ('faces', 'VERB'), ('.', 'PUNCT')], Entities: []"
2949762776_52ece64d28.jpg,A football game is played .,"football, game","POS: [('A', 'DET'), ('football', 'NOUN'), ('game', 'NOUN'), ('is', 'AUX'), ('played', 'VERB'), ('.', 'PUNCT')], Entities: []"
2949762776_52ece64d28.jpg,Two football teams play a game .,"football, game","POS: [('Two', 'NUM'), ('football', 'NOUN'), ('teams', 'NOUN'), ('play', 'VERB'), ('a', 'DET'), ('game', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2949762776_52ece64d28.jpg,Two football teams playing a game,"football, game","POS: [('Two', 'NUM'), ('football', 'NOUN'), ('teams', 'NOUN'), ('playing', 'VERB'), ('a', 'DET'), ('game', 'NOUN')], Entities: []"
2949762776_52ece64d28.jpg,Two football teams play on the field .,"football, game","POS: [('Two', 'NUM'), ('football', 'NOUN'), ('teams', 'NOUN'), ('play', 'VERB'), ('on', 'ADP'), ('the', 'DET'), ('field', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2949762776_52ece64d28.jpg,Two teams of football players about to start a game .,"football, game","POS: [('Two', 'NUM'), ('teams', 'NOUN'), ('of', 'ADP'), ('football', 'NOUN'), ('players', 'NOUN'), ('about', 'ADP'), ('to', 'PART'), ('start', 'VERB'), ('a', 'DET'), ('game', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2949880800_ca9a1bb7e6.jpg,two children in swimsuits stand talking in a lake in the woods .,"children, swimsuits, lake, woods","POS: [('two', 'NUM'), ('children', 'NOUN'), ('in', 'ADP'), ('swimsuits', 'NOUN'), ('stand', 'VERB'), ('talking', 'VERB'), ('in', 'ADP'), ('a', 'DET'), ('lake', 'NOUN'), ('in', 'ADP'), ('the', 'DET'), ('woods', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2949880800_ca9a1bb7e6.jpg,Two girls in bathing suits are standing in the water facing each other .,"children, swimsuits, lake, woods","POS: [('Two', 'NUM'), ('girls', 'NOUN'), ('in', 'ADP'), ('bathing', 'NOUN'), ('suits', 'NOUN'), ('are', 'AUX'), ('standing', 'VERB'), ('in', 'ADP'), ('the', 'DET'), ('water', 'NOUN'), ('facing', 'VERB'), ('each', 'DET'), ('other', 'ADJ'), ('.', 'PUNCT')], Entities: []"
2949880800_ca9a1bb7e6.jpg,Two girls play in the beach .,"children, swimsuits, lake, woods","POS: [('Two', 'NUM'), ('girls', 'NOUN'), ('play', 'VERB'), ('in', 'ADP'), ('the', 'DET'), ('beach', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2949880800_ca9a1bb7e6.jpg,"Two girls wearing bikins are standing in the lake ,","children, swimsuits, lake, woods","POS: [('Two', 'NUM'), ('girls', 'NOUN'), ('wearing', 'VERB'), ('bikins', 'NOUN'), ('are', 'AUX'), ('standing', 'VERB'), ('in', 'ADP'), ('the', 'DET'), ('lake', 'NOUN'), (',', 'PUNCT')], Entities: []"
2949880800_ca9a1bb7e6.jpg,Two young girls in a lake talking to each other .,"children, swimsuits, lake, woods","POS: [('Two', 'NUM'), ('young', 'ADJ'), ('girls', 'NOUN'), ('in', 'ADP'), ('a', 'DET'), ('lake', 'NOUN'), ('talking', 'VERB'), ('to', 'ADP'), ('each', 'DET'), ('other', 'ADJ'), ('.', 'PUNCT')], Entities: []"
2949982320_c704b31626.jpg,A BMX biker performing a wall-ride on a ramp .,"BMX, biker, wall, ride, ramp","POS: [('A', 'DET'), ('BMX', 'NOUN'), ('biker', 'NOUN'), ('performing', 'VERB'), ('a', 'DET'), ('wall', 'NOUN'), ('-', 'PUNCT'), ('ride', 'NOUN'), ('on', 'ADP'), ('a', 'DET'), ('ramp', 'NOUN'), ('.', 'PUNCT')], Entities: [('B', 'I-MISC'), ('##MX', 'I-ORG')]"
2949982320_c704b31626.jpg,a bmx rider rides the ramp .,"BMX, biker, wall, ride, ramp","POS: [('a', 'DET'), ('bmx', 'NOUN'), ('rider', 'NOUN'), ('rides', 'VERB'), ('the', 'DET'), ('ramp', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2949982320_c704b31626.jpg,A man is doing tricks with a bicycle at a skate park .,"BMX, biker, wall, ride, ramp","POS: [('A', 'DET'), ('man', 'NOUN'), ('is', 'AUX'), ('doing', 'VERB'), ('tricks', 'NOUN'), ('with', 'ADP'), ('a', 'DET'), ('bicycle', 'NOUN'), ('at', 'ADP'), ('a', 'DET'), ('skate', 'ADJ'), ('park', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2949982320_c704b31626.jpg,A young man does tricks with his bike on a course .,"BMX, biker, wall, ride, ramp","POS: [('A', 'DET'), ('young', 'ADJ'), ('man', 'NOUN'), ('does', 'VERB'), ('tricks', 'NOUN'), ('with', 'ADP'), ('his', 'PRON'), ('bike', 'NOUN'), ('on', 'ADP'), ('a', 'DET'), ('course', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2949982320_c704b31626.jpg,Man on bicycle is doing tricks in an old building .,"BMX, biker, wall, ride, ramp","POS: [('Man', 'NOUN'), ('on', 'ADP'), ('bicycle', 'NOUN'), ('is', 'AUX'), ('doing', 'VERB'), ('tricks', 'NOUN'), ('in', 'ADP'), ('an', 'DET'), ('old', 'ADJ'), ('building', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2950393735_9969c4ec59.jpg,A bald person in green clothing stands in front of a brick wall .,"person, clothing, front, brick, wall","POS: [('A', 'DET'), ('bald', 'ADJ'), ('person', 'NOUN'), ('in', 'ADP'), ('green', 'ADJ'), ('clothing', 'NOUN'), ('stands', 'VERB'), ('in', 'ADP'), ('front', 'NOUN'), ('of', 'ADP'), ('a', 'DET'), ('brick', 'NOUN'), ('wall', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2950393735_9969c4ec59.jpg,An bald elderly adult .,"person, clothing, front, brick, wall","POS: [('An', 'DET'), ('bald', 'ADJ'), ('elderly', 'ADJ'), ('adult', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2950393735_9969c4ec59.jpg,An elderly person with a brick wall int he background .,"person, clothing, front, brick, wall","POS: [('An', 'DET'), ('elderly', 'ADJ'), ('person', 'NOUN'), ('with', 'ADP'), ('a', 'DET'), ('brick', 'NOUN'), ('wall', 'NOUN'), ('int', 'NOUN'), ('he', 'PRON'), ('background', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2950393735_9969c4ec59.jpg,An older person wearing green is holding a burlap sack .,"person, clothing, front, brick, wall","POS: [('An', 'DET'), ('older', 'ADJ'), ('person', 'NOUN'), ('wearing', 'VERB'), ('green', 'PROPN'), ('is', 'AUX'), ('holding', 'VERB'), ('a', 'DET'), ('burlap', 'NOUN'), ('sack', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2950393735_9969c4ec59.jpg,"An old , wrinkley person in green in smiling .","person, clothing, front, brick, wall","POS: [('An', 'DET'), ('old', 'ADJ'), (',', 'PUNCT'), ('wrinkley', 'NOUN'), ('person', 'NOUN'), ('in', 'ADP'), ('green', 'ADJ'), ('in', 'ADP'), ('smiling', 'VERB'), ('.', 'PUNCT')], Entities: []"
2950637275_98f1e30cca.jpg,A breakdancer is standing on one hand with a look of excitement,"breakdancer, hand, look, excitement","POS: [('A', 'DET'), ('breakdancer', 'NOUN'), ('is', 'AUX'), ('standing', 'VERB'), ('on', 'ADP'), ('one', 'NUM'), ('hand', 'NOUN'), ('with', 'ADP'), ('a', 'DET'), ('look', 'NOUN'), ('of', 'ADP'), ('excitement', 'NOUN')], Entities: []"
2950637275_98f1e30cca.jpg,A man doing a handstand outside of a garage .,"breakdancer, hand, look, excitement","POS: [('A', 'DET'), ('man', 'NOUN'), ('doing', 'VERB'), ('a', 'DET'), ('handstand', 'NOUN'), ('outside', 'ADP'), ('of', 'ADP'), ('a', 'DET'), ('garage', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2950637275_98f1e30cca.jpg,A person balances on one hand .,"breakdancer, hand, look, excitement","POS: [('A', 'DET'), ('person', 'NOUN'), ('balances', 'VERB'), ('on', 'ADP'), ('one', 'NUM'), ('hand', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2950637275_98f1e30cca.jpg,The boy in the black hat balanced his body on one hand .,"breakdancer, hand, look, excitement","POS: [('The', 'DET'), ('boy', 'NOUN'), ('in', 'ADP'), ('the', 'DET'), ('black', 'ADJ'), ('hat', 'NOUN'), ('balanced', 'VERB'), ('his', 'PRON'), ('body', 'NOUN'), ('on', 'ADP'), ('one', 'NUM'), ('hand', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2950637275_98f1e30cca.jpg,The man is attempting a one-handed handstand in front of a building .,"breakdancer, hand, look, excitement","POS: [('The', 'DET'), ('man', 'NOUN'), ('is', 'AUX'), ('attempting', 'VERB'), ('a', 'DET'), ('one', 'NUM'), ('-', 'PUNCT'), ('handed', 'ADJ'), ('handstand', 'NOUN'), ('in', 'ADP'), ('front', 'NOUN'), ('of', 'ADP'), ('a', 'DET'), ('building', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2950905787_f2017d3e49.jpg,A man is climbing the mountain .,"man, mountain","POS: [('A', 'DET'), ('man', 'NOUN'), ('is', 'AUX'), ('climbing', 'VERB'), ('the', 'DET'), ('mountain', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2950905787_f2017d3e49.jpg,A mountain climber is seen on the side of a tall mountain .,"man, mountain","POS: [('A', 'DET'), ('mountain', 'NOUN'), ('climber', 'NOUN'), ('is', 'AUX'), ('seen', 'VERB'), ('on', 'ADP'), ('the', 'DET'), ('side', 'NOUN'), ('of', 'ADP'), ('a', 'DET'), ('tall', 'ADJ'), ('mountain', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2950905787_f2017d3e49.jpg,"A solitary climber on snowy , high mountains .","man, mountain","POS: [('A', 'DET'), ('solitary', 'ADJ'), ('climber', 'NOUN'), ('on', 'ADP'), ('snowy', 'PROPN'), (',', 'PUNCT'), ('high', 'ADJ'), ('mountains', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2950905787_f2017d3e49.jpg,Snow covered mountains with a person walking up in the background .,"man, mountain","POS: [('Snow', 'NOUN'), ('covered', 'VERB'), ('mountains', 'NOUN'), ('with', 'ADP'), ('a', 'DET'), ('person', 'NOUN'), ('walking', 'VERB'), ('up', 'ADP'), ('in', 'ADP'), ('the', 'DET'), ('background', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2950905787_f2017d3e49.jpg,The mountaintop is filled with snow .,"man, mountain","POS: [('The', 'DET'), ('mountaintop', 'NOUN'), ('is', 'AUX'), ('filled', 'VERB'), ('with', 'ADP'), ('snow', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2951092164_4940b9a517.jpg,A boy and girl in swimwear and arm floaters,"boy, girl, floaters","POS: [('A', 'DET'), ('boy', 'NOUN'), ('and', 'CCONJ'), ('girl', 'NOUN'), ('in', 'ADP'), ('swimwear', 'ADJ'), ('and', 'CCONJ'), ('arm', 'VERB'), ('floaters', 'NOUN')], Entities: []"
2951092164_4940b9a517.jpg,"a little boy and a little girl wearing water wings are running on a path beside a black fence ,","boy, girl, floaters","POS: [('a', 'DET'), ('little', 'ADJ'), ('boy', 'NOUN'), ('and', 'CCONJ'), ('a', 'DET'), ('little', 'ADJ'), ('girl', 'NOUN'), ('wearing', 'VERB'), ('water', 'NOUN'), ('wings', 'NOUN'), ('are', 'AUX'), ('running', 'VERB'), ('on', 'ADP'), ('a', 'DET'), ('path', 'NOUN'), ('beside', 'ADP'), ('a', 'DET'), ('black', 'ADJ'), ('fence', 'NOUN'), (',', 'PUNCT')], Entities: []"
2951092164_4940b9a517.jpg,A little boy and girl in their swimsuits wearing arm floats .,"boy, girl, floaters","POS: [('A', 'DET'), ('little', 'ADJ'), ('boy', 'NOUN'), ('and', 'CCONJ'), ('girl', 'NOUN'), ('in', 'ADP'), ('their', 'PRON'), ('swimsuits', 'NOUN'), ('wearing', 'VERB'), ('arm', 'NOUN'), ('floats', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2951092164_4940b9a517.jpg,The boy and girl are playing with arm floats on .,"boy, girl, floaters","POS: [('The', 'DET'), ('boy', 'NOUN'), ('and', 'CCONJ'), ('girl', 'NOUN'), ('are', 'AUX'), ('playing', 'VERB'), ('with', 'ADP'), ('arm', 'NOUN'), ('floats', 'NOUN'), ('on', 'ADP'), ('.', 'PUNCT')], Entities: []"
2951092164_4940b9a517.jpg,Young boy and girl running with water wings on,"boy, girl, floaters","POS: [('Young', 'ADJ'), ('boy', 'NOUN'), ('and', 'CCONJ'), ('girl', 'NOUN'), ('running', 'VERB'), ('with', 'ADP'), ('water', 'NOUN'), ('wings', 'NOUN'), ('on', 'ADP')], Entities: []"
2951750234_a4741f708b.jpg,A jockey on a black horse jumps over a hurdle .,"jockey, horse, hurdle","POS: [('A', 'DET'), ('jockey', 'NOUN'), ('on', 'ADP'), ('a', 'DET'), ('black', 'ADJ'), ('horse', 'NOUN'), ('jumps', 'VERB'), ('over', 'ADP'), ('a', 'DET'), ('hurdle', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2951750234_a4741f708b.jpg,An equestrian and a horse are jumping over an obstacle .,"jockey, horse, hurdle","POS: [('An', 'DET'), ('equestrian', 'NOUN'), ('and', 'CCONJ'), ('a', 'DET'), ('horse', 'NOUN'), ('are', 'AUX'), ('jumping', 'VERB'), ('over', 'ADP'), ('an', 'DET'), ('obstacle', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2951750234_a4741f708b.jpg,A person wearing a navy jacket and black hat jumping over a small partition on a horse .,"jockey, horse, hurdle","POS: [('A', 'DET'), ('person', 'NOUN'), ('wearing', 'VERB'), ('a', 'DET'), ('navy', 'PROPN'), ('jacket', 'NOUN'), ('and', 'CCONJ'), ('black', 'ADJ'), ('hat', 'NOUN'), ('jumping', 'VERB'), ('over', 'ADP'), ('a', 'DET'), ('small', 'ADJ'), ('partition', 'NOUN'), ('on', 'ADP'), ('a', 'DET'), ('horse', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2951750234_a4741f708b.jpg,A show jumper is making a brown horse jump over a white fence .,"jockey, horse, hurdle","POS: [('A', 'DET'), ('show', 'NOUN'), ('jumper', 'NOUN'), ('is', 'AUX'), ('making', 'VERB'), ('a', 'DET'), ('brown', 'ADJ'), ('horse', 'NOUN'), ('jump', 'NOUN'), ('over', 'ADP'), ('a', 'DET'), ('white', 'ADJ'), ('fence', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2951750234_a4741f708b.jpg,A woman on a horse jumps an obstacle .,"jockey, horse, hurdle","POS: [('A', 'DET'), ('woman', 'NOUN'), ('on', 'ADP'), ('a', 'DET'), ('horse', 'NOUN'), ('jumps', 'VERB'), ('an', 'DET'), ('obstacle', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2952141476_fc9a48a60a.jpg,A man floating in the ocean .,"man, ocean","POS: [('A', 'DET'), ('man', 'NOUN'), ('floating', 'VERB'), ('in', 'ADP'), ('the', 'DET'), ('ocean', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2952141476_fc9a48a60a.jpg,A man has jumped from a surfboard up into the air .,"man, ocean","POS: [('A', 'DET'), ('man', 'NOUN'), ('has', 'AUX'), ('jumped', 'VERB'), ('from', 'ADP'), ('a', 'DET'), ('surfboard', 'NOUN'), ('up', 'ADP'), ('into', 'ADP'), ('the', 'DET'), ('air', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2952141476_fc9a48a60a.jpg,A person above their surfboard on the water .,"man, ocean","POS: [('A', 'DET'), ('person', 'NOUN'), ('above', 'ADP'), ('their', 'PRON'), ('surfboard', 'NOUN'), ('on', 'ADP'), ('the', 'DET'), ('water', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2952141476_fc9a48a60a.jpg,A person is out in the water at the beach while the sun sets .,"man, ocean","POS: [('A', 'DET'), ('person', 'NOUN'), ('is', 'AUX'), ('out', 'ADV'), ('in', 'ADP'), ('the', 'DET'), ('water', 'NOUN'), ('at', 'ADP'), ('the', 'DET'), ('beach', 'NOUN'), ('while', 'SCONJ'), ('the', 'DET'), ('sun', 'NOUN'), ('sets', 'VERB'), ('.', 'PUNCT')], Entities: []"
2952141476_fc9a48a60a.jpg,The surfer lost his board and is about to fall into the sea .,"man, ocean","POS: [('The', 'DET'), ('surfer', 'NOUN'), ('lost', 'VERB'), ('his', 'PRON'), ('board', 'NOUN'), ('and', 'CCONJ'), ('is', 'AUX'), ('about', 'ADJ'), ('to', 'PART'), ('fall', 'VERB'), ('into', 'ADP'), ('the', 'DET'), ('sea', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2952320230_26601173be.jpg,A female tennis player swings for the ball .,"tennis, player, swings, ball","POS: [('A', 'DET'), ('female', 'ADJ'), ('tennis', 'NOUN'), ('player', 'NOUN'), ('swings', 'NOUN'), ('for', 'ADP'), ('the', 'DET'), ('ball', 'NOUN'), ('.', 'PUNCT')], Entities: []"
2952320230_26601173be.jpg,A woman intensely playing tennis in an all-white outfit .,"tennis, player, swings, ball","POS: [('A', 'DET'), ('woman', 'NOUN'), ('intensely', 'ADV'), ('playing', 'VERB'), ('tennis', 'NOUN'), ('in', 'ADP'), ('an', 'DET'), ('all', 'ADV'), ('-', 'PUNCT'), ('white', 'ADJ'), ('outfit', 'NOUN'), ('.', 'PUNCT')], Entities: []"
